dogName,dogId
Ballydavis Ann,417126
Cill Dubh Magic,418226
Hoy Hoy Hoy,418726
Aero Pacique,418826
Steely Master,419126
Leathems Marvel,419226
Assarula Angel,420126
Droopys Lorimer,420626
Swift Mayo,420826
Call Lassie,421326
Caribbean Trixie,421426
Roman Bridge,421526
Ballymac Bracker,421626
Monbeg Kev,421726
Kittysblueminnie,422026
Liffeyside Style,423026
Classy Mandy,423326
Beaming Javier,423526
Mill Alexis,105684
Lawseys Cracker,424926
Blakefield Dash,425426
Modern Girl,426126
Offshore Spirit,426426
Crackaway Roma,426726
Mama Browne,427326
Go On Bondi,427826
Gilberts Clampet,428226
Swift Mia,428326
Culzean Minx,428426
Power Boy,429126
Exit Strategy,429226
Lills Hero,429426
Elegant Woman,429526
Derrylahan Girl,429726
Farloe Huffy,429826
Cashcube Lotto,429926
Cloncunny Jess,430026
Corn Crush,430326
Encee Encee,430426
Gateway Hellen,430626
Ballymac Turbo,431126
Charleys Blaze,431226
Jobdonetom,431526
Night Singer,431626
Nellie Attack,111947
Magna Crazy,432226
Kilgraney Town,432526
Lobors Gold,432626
Corley Wood,433126
Zip Lighter,433226
Droopys Jay,433426
Abacus,433726
Unlikely Lilly,433926
Princess Two,434026
Fizzy Bubbly,434226
Galtee Edgar,434526
Express Titan,435026
Soarin Sid,112410
Drive On June,435426
Munie Jaxker,435526
Young Topaz,435826
Jacomel Max,435926
Lord Franklin,436026
Button Man,436226
Santro Spark,436326
Farloe Bashful,436426
Saleen Shelly,436526
Lodgefield Town,437326
Gloreen Haka,437726
Garrison Madrid,437826
Montana Bay,437926
Sion Sunset,438026
Castlegore Drary,438226
Archaton Aggie,438426
Salems Sherlock,438526
Prestige Jacket,438726
Derrane Stealer,439126
Whileyouwait,439226
Cals Cash,439726
Neds Opinion,439926
Senans Special,440026
Office Contact,440726
Saor Puc,113390
Ninja Jem,442126
Triple Jump Ross,442326
Meccas Luck,442426
Diesel Bolt,442526
Night Time Dream,443026
Twist The Lot,107410
Snaffi Design,443826
Queenies Two,444126
Sanantone Jet,444226
Soviet Jackson,444326
Aruba Bound,444426
Blue Rocket,444826
Bit View April,445426
Smart Act,445726
Crown Jewel,446326
Our Freddie,446726
Threetenthirteen,446826
Tracys Pearl,447026
Flemish Idea,447226
Lets Havit Right,447926
Wiltshire Daisy,448126
Overnight Fame,448226
Manilla Script,448326
Calla Clipper,448926
Graun Gogetem,449026
Pennys Kazi,449126
Maxilla Mindy,449226
Teachersknowbest,449426
Slick Society,449526
Quill Star,449726
Hard Merchandise,449926
Kirkfields Demi,450126
Lisneal Ace,450326
Rorys Way,450426
Romeo El Hombre,450726
Dads Boy,451026
Nerdy,451626
Myway Ancell,451726
Marston Robin,452426
Savana Amelia,452626
Twist Of Liberty,452926
Forest Fuseler,453126
Danish Duke,453226
Dixies Pleasure,453326
Crossfield Champ,453526
Clonkeen Bobby,453626
Borna Debby,114066
Ballymac Ink,453926
Lovely Abbey,454126
Blue Beehi Ace,454226
Old Fort Warrior,454326
Tullig Abu,454526
Pocket Money,454726
Swift Millican,454826
Lean And Mean,455226
Roeview Thor,455326
Lemming Dyl,455426
Thunder Hazel,455626
Blue Hosepipe,455726
Rhincrew Sid,455826
Hard Rock,456026
Swift Lomu,456226
Holycross Crash,107224
Blue War,456826
Calzaghe Bucko,457126
Dampen The Dust,457226
Swift Labourer,457326
Garryglass Amber,457426
May Sees Star,458126
Swift Thruxton,458226
Tarsna Khan,458626
Elderberry Magic,458726
Insane Nik,459126
Daisys Bliss,107438
Bumblebee Dexter,459326
Droopys Buick,100671
Me Daddys Girl,459626
Incidental,460026
Cutters Impact,460126
All About Eile,460326
Geelo Brenny,460626
Suirview Zippy,460826
Shanbally Gizmo,461126
Kildare Rumble,461526
Concorde Legend,461726
Bang On Giles,462226
Oor Heather,462426
Black Bingo,462526
Veteran,462726
Derryhogan Norma,462826
Albion Together,463326
Ruby Pretty,463426
Conors Crystal,463526
The Pickpocket,463626
Newlawn Simon,463726
Tibetan Dream,464126
Killoughteen Sue,109893
Couzins Belle,464326
Mineola Shea,464726
Darlo Matty,464826
Denwill Denise,465126
Khag Yolo,465226
Experto Crede,465626
Liosgarbh Randy,466126
Springwell Wells,466226
Sporting Beauty,466426
Emze Girl,466526
Aero Kinetic,466726
Stellasjetstream,466826
Geordie Impact,467626
My Laura,467826
Coolykereen Dame,467926
Cu Sith Peigi,468026
Old Fort Miami,468126
Ide Mo,468226
Farloe Grace,468326
Lislea Beauty,468526
Unknown Assassin,469126
Blue Bayou,469226
Kileline Magpie,469626
Zulu Jesse,469826
Metro Blue,470126
Suzy's Honour,437444
Ketch Up Ethan,470626
Penny Babs,470726
Slippy Perry,470926
Mallogs Mandy,471126
Bruis Venture,471226
Carlsbush Ace,481638
Great White Hope,471426
Cairns Cilla,471526
Sevenofnine,101473
Cooladerry Sky,471826
Alfies Prince,108014
Coolykereen Jack,472126
Swift Hatita,472326
Ballymac Clover,472426
Bandit Lad,472626
Slippy Kathy,472826
Rugby Diva,472926
Tell Nobody,473126
Data Gambit,473326
Black Taranis,473526
Spoton Rosefinch,473626
Dandy Dancer,473826
Quivers Zebo,473926
Whatsapper,109603
God Save Ya,474626
Samdaz Flyer,474726
Dundrod Champ,475026
Westmead Kara,475126
Haggswood Flyer,475326
Vintage Crop,475626
Sapphire Rose,475826
Dunbolg Casey,476026
Quare Grove,476426
Final Roberto,476526
Do It Lee,476626
Soars Above,476726
Mazing Gracie,476926
Cushie Sand,477326
Killala Paddy,477526
Excel Stacey,477626
Ballysax Enda,477726
Listen Larry,478026
Muskerry Eva,478226
Suirview Arch,478326
Arabian Sand,478526
Sunoak Jacob,478926
Racenight Elsa,479826
Princely Venus,480026
Our Golden Malt,480126
Savana Tracy,480226
Handinyourgun,480726
Unique Freya,480826
Fountain Mist,111570
Barclay End,482026
Danzey Affection,482326
Do It Fare,482726
Allright Ted,482826
Skywalker Stevie,483126
Ballymoss Max,483226
Kila Hi Blue,483326
Canvas Delboy,483626
Ballymac Denjoe,483726
Puppy Eyes,483926
Riverside Poppy,484326
Ruths Diamond,484526
Treel Sporty,484626
Frosties Lad,484726
Whiteys Galaxy,484926
Millroad Mags,485226
Frodo Jaxxon,485626
Racy Master,485726
Heretoimpress,486426
Mill Boogardy,486626
Head Up Kenny,486826
Rushmoor Ellie,486926
Finding Dora,487226
Found It,487426
Deecees Jet,487726
Welovetoboogie,488126
Bodell Rossie,488226
Brookside Alice,111667
Jacks Bolt,488426
Shaneboy Santana,488726
Forest Chunk,488826
Bringem Bak Joey,489026
Legend Of Lucy,489126
Dunham Dream,502642
Adventure Bay,489326
Bubbly Big Eddie,489426
Liosgarbh Produc,489626
Private Sam,496230
Ballymac Fidora,489926
Whats Susan Upto,490026
Pressy Omsee,490126
Cooladerry Silk,490426
Autumn Desire,490526
Ballymac Archie,490626
Swift Andre,490726
Jet Set Robbie,490826
Hannahs Hand Bag,107204
Chasin Pavements,491126
Farran Aston,491226
Vigorous Kofi,491326
Jet Set Julie,491626
Greencroft Kelly,491826
Roedhelm Prince,492026
Swiper Todd,492126
Hee Haws Apache,492726
Castlehill Wally,492826
Image Coches,492926
Tiger Bigman,493026
Longrange Sam,493126
Stormy Vic,493326
Moss Spirit,493726
Tybar Jay,493826
Suirview Leah,494326
Keeper Kath,494526
St Clares Lass,110080
Brickhill Noah,495926
Slaneyside Rambo,478640
Not A Patch On,496426
Indian Lad,496826
Drumcove Luke,496926
Carrigoe Wolf,497526
Brideview Blue,497926
Matts Girl,498026
Slaneyside Goldi,498326
Mustang Gail,498526
Madam Lee,498726
Mays Bobbyjoe,498826
Words Of Wisdom,499026
Chopchop Gemini,499326
Slowlane Candy,499526
Old Fort Ohio,499626
Ballyroyal Sarah,499726
Seaglass Sparky,499826
Im Sophie,500226
Decoy Romantic,500726
Droopys Nirvana,501326
Gemmas Pearl,501726
Mill Russell,502326
Rhincrew Oscar,502426
Kilara Bigdipper,502626
It Wasnt Me,502726
Says You Dubh,502826
Jabber Monkey,503026
Ballroom Blitz,503326
Diesel Rose,503526
Savana Lexi,503826
Built To Last,503926
Honky Twister,504426
Savana Moll,504526
Cabriol Einstein,504826
Sixfoottwo,504926
Itdontmatternow,505226
Cadburys Hero,112634
Jayjays Emerald,505626
Cabriol Coady,505726
Headford John,505826
Aughaboy Katie,505926
Calendar Honey,506026
Goneforaburton,506226
Salacresknockout,506326
Autumn Deise,506526
Grovenor Rocket,506626
Courtmac Regatta,506926
Swift Sarge,108991
Pennys Cruise,507326
Orbits Adageo,507626
Geelo Walker,507826
Target Mark,507926
Coosane Molly,508026
Skywalker Rogue,508326
Amyville George,508426
Savana Marlene,508726
Storm Gangster,508826
Wereofftherecord,509726
Queenies Rainbow,510426
Ironic,510526
Dantes Inferno,510626
Woo Woo,510826
Mashmad Bale,510926
Palatine Magic,511126
Bess,511326
Allforguinness,511426
Bridge Olivia,511626
Balmoral Daisy,511826
Mild Customer,511926
Cooldine Picture,512226
Rhythm Ranger,512426
Reenrour Bullet,512526
Russmur Brae,512626
Our Unique Limit,512726
Dear Hulk,512826
Newmiller George,512926
Salthill Blueboy,513126
Black Tornado,513626
Droopys Sterling,513726
Ballymac Pip,113265
Longrange Pride,514026
Lavally King,514126
Drumcrow Faith,514226
Jamaica Jet,514326
Sharp Style,514426
Peg It Paulie,514626
Makeit Inabottle,514926
Mo's Honour,515026
Pebble Dash,515526
Longcroft Alice,516026
Glatton Grace,516126
Magical Magood,516326
Congress Mike,516426
Maysons Flame,516526
Thorncote Ash,516726
Border Big Chief,516826
Ide Train,516926
Khani,517026
Private Cert,517226
Billericay Blue,517526
Burnpark Kylie,517626
Mileheight Dolly,517726
Harwood Diesil,517826
Mo Mmadadh,517926
Bellinter Bob,518826
Elba Blossom,519126
Cronody Mike,519226
Amadan Dubh,519426
Hurleys Monty,519526
Elderberry Snow,113036
Mustang Bahama,519826
Black Falcon,520126
Trapstyle Shadow,520426
Bronx Bomber,520826
Our Lucky Fool,521126
Hillview Heidi,521226
Swift Rafa,521326
Dardistown Luke,521526
Hello Dolly,521726
Fourpenny Chase,522026
Farloe Autumn,522326
Black Wolf,522426
Jumeirah Drama,522926
Droopys Hand,523026
Crawleeds Palace,523326
She,523526
Laughil Drake,523726
Bubbly Dave,523826
Brosna Bonnie,524026
Bull Run Busy,524126
Highview Peach,524226
Daring Ross,524326
Russelena Opal,525026
Fahrenheit Loki,525526
Melissa Express,525626
Russanda Ranger,525726
Bitcoin Jack,525826
Stargazer Eloise,525926
Ballyhooly Cian,526026
Layton Sunshine,526126
Salacres Donna,526226
Rathduff China,526726
Only One Coady,526826
Havana Elgrando,526926
Waikiki Waves,527226
Another Scotch,527326
Tree Top Frankie,527526
Wagtail Clyde,527626
Moors Lornas Pet,527826
Mustang Snosocks,527926
Southfield Elle,528426
Decisive Mover,529126
Tycoon Viking,529726
Canya Zhivago,529826
Shebas Destiny,530226
Bogside Meadow,530326
Navan Crest,530526
Romeo Swagger,530626
Arthur Parsnip,530726
Darver Kitty,110383
Classy Annie,531426
Ross Diver,531626
Howya Tom,531926
Jet Stream Pride,109502
Circus Jill,532326
Arons Starlite,532426
Britania Alice,532526
Canyouspotit,532826
Tentotwenty,532926
Nadurra Lark,533026
Ower Buddys Son,533226
Lodgefield Molly,533326
Mineola Titch,533426
Finance,533526
Killuran Sadie,533726
Laughil Rory,533826
Hasskona Hawk,534026
Take Me,534126
Columbia,534326
Bonnie Prince,534726
Kendog,534826
Tirley Boyo,535126
Kanturk Tom,535226
Lurriga Owl,535426
Medicin Man,535926
Booze Cruiser,536026
Dear Henry,536126
Rocky Jet,536226
Solway Rocket,101595
Woodcocks Oreo,536426
Lockdown Boris,536626
Final Presley,536726
Boca Junior,536826
Tide Walker,536926
Pitcherwits,537026
Tidy Up Billy,537126
Toolmaker Namo,537426
Mountcashel Jazz,537526
Merry Jester,538226
Peekaboo Popcorn,538526
Eden Bolt,538626
Killer Queen,538826
Moving Home,538926
Keady Flyer,539226
Grab The Ace,539326
Teddys Mate,539426
Having A Giggle,539726
Honour Poirot,539826
Hazelhill Lady,539926
Echo Tiger,540326
Spend Less,540426
Moorstown Denzel,540726
Mucho Macho Leah,541026
Highview Vision,541126
Derrycor Blake,541226
Dysert Annie,541326
Trastuckffic,541426
Skys Eds,541526
Long Vixen,105452
Sonic Fizz,542126
Ballydoyle Razor,542726
Wychwood Jules,542926
Supreme Tyr,543026
Valentino Baby,543226
Killieford Katic,543526
Lemming Vera,543826
Erie,544226
Tommys Sneyd,544626
Sadie The Goat,544726
Burgess Sonia,545026
Coolavanny Snipe,545126
Why Magic,545226
Baltovin Chris,545426
Bitofathing,545826
Popper Eddie,546226
Kilmessan Sky,546426
Blue Tick Jenny,546526
Remainder Man,546626
Another Review,546726
Fairy Doll,546926
Blue Out,547326
Auchen Whiskey,547826
Dece Mussels,548126
Shes Electric,548226
Rockburst Sydney,548426
Thanks Peg,548526
Droopys Mabel,548926
Empty Wallet,549026
Meenagh Mercury,549226
Slippy Hilary,549626
Maximum Taste,549826
Havana Class,550026
Skiddaw,550226
Troy Suzieeq,109020
Ferryforth Texas,550526
Droopys Amo,550626
Typical Illusion,550726
Eden Girl,550826
Mohican Joyce,551626
Energize Eclipse,551826
Baggios Desire,551926
Ballyea Sydney,552026
Balltadhg Peg,552126
Rackethall Tyson,552226
Rushmoor Jer,552326
Moss Row Monster,552426
Brians Special,552626
Charlie Emtrynie,552826
Buttons Bellini,553026
Ardera Echo,553326
Drumcrow Spice,553426
Cyclers Sky,553526
Antigua Lava,102911
Prince Bobby,553726
No Overlap,554026
Lahinch Millie,554126
Blakes Seven,554226
Franko De Tanko,554426
Curraghs Destiny,554526
Footfield Marley,554726
Killeacle Ava,576726
Killeacle Camila,582226
Churchtown Lad,582326
Corcass Swift,582426
Toffee Trippett,582626
Millhouse Turbo,582726
Joyces News,583026
Get The Blues,584326
Tonic Express,584426
Sir Gordon,584526
Lemon Tossy,584626
Cree Loch,584726
Markstreet Dan,584926
Fair Weather,585226
Rock On Ronnie,585826
Palm Jumeirah,587426
Fabulous Louise,587526
Blackrose Pippa,100983
Lenson Johnnyboy,587826
Seasonsblokidoki,587926
Lemming Cello,588026
Whos Alice,588226
Arlos Sweep,588326
Bridevalley Pa,588526
Hello Kris,588926
Belles Fire,589226
Rahina Nippy,589426
Emlagh Eileen,590926
Cuckoo Lass,591126
Future Queen,591326
Sun Hill Ellie,592026
Tinkheff,592226
Alien Bleu,593026
Rough Rahm,593326
Secondkennelling,593426
Hidden Cash,593526
Fabulous Astrid,593726
Sandwood Dave,593826
Conna Cuckoo,593926
Theocles,594026
Honour Kilkenny,600126
Spice Box,600326
Longacres George,600526
Miss The Kiss,600626
Sporting Setanta,601026
Sir Windsorlot,601126
Tober Pat,602426
Swift Illuminate,602526
Glenhouse Ash,602626
Belles Jade,604526
Olwinn Jess,604626
Well Done Boris,604726
Guitar Bob,604826
Barnfield Touch,605326
Shrewd Damsel,605526
Malibu Jota,605726
Sporty Boady,606026
Ballykay Buttons,606526
Ragtime Jet,606826
Westcountry Lola,609026
Youmeanirene,609226
Alarming Gavalar,609326
Headford Chief,609426
Love Ratz,609526
Springview Hero,609826
Ragtime Chance,610126
Moving Places,610326
Deacon Bella,610526
Bombay Zorba,610726
Aghavine Ricky,610826
Romantic Bogger,611926
Shes Boss,612026
Nearly Midnight,612126
Monkspath Moray,612426
Aloe Conor,612526
Brosna Shaq,612626
Scaletric,614826
Wheres Poppy,614926
Makeit Swallow,619126
Links Maverick,110384
Jaffa,619826
Bit View Duke,619926
Tartan Red,620126
Ballymac Estelle,620326
Ballymac Vega,620426
Gaffer,620726
Sole Exile,620926
Gartcloss Reggie,621026
Scaglietti,621126
Danjak,621226
Savana Bombay,621326
Swithins Teejay,621726
Clareabbey Rebel,622026
Moaning Tardelli,622126
Tiermana Pepper,622226
Troys Delight,622426
Sharpysratfink,622726
Lukes Dancer,623026
Shady Della,623426
Longrange Rapid,623526
Punk Rock Harley,624226
Midtown Otis,624326
Six Sprinkles,624426
Wendil Magic,624726
Droopys Paradigm,624826
Threetimesanight,625126
Bruis Philtre,625226
Pedro Smurph,625326
Stormy Bengi,625426
Bamburgh Castle,625726
Britbull Jayne,625826
Lexis Bolt,626326
Sugar Tiger,627126
Newinn Shiner,627326
Xhaka,627426
Roman Champ,627526
Uhadmeathello,627626
Kiltippin Rose,627826
Everleys Emerald,628026
Ten Soveriegns,628626
Bloos Boy Rookie,628726
Blastoff Cassius,629426
Charter Carter,629526
Magical Toby,630026
Cactus Tar,630226
Unknown Ranger,630526
Essjay Liz,630726
Highway Marshall,630926
Deelish Lucy,631026
A Pet,631226
Coolemore Simba,631626
Glenduff Nacho,632326
Cat Island,632526
Colliers Petra,632726
Alec The Miner,632926
Bogger Buddy,633226
Sliabh Donairt,634226
Longacres Noir,634626
Getup Me Boy,634826
Thymelea Sailor,634926
Epic Princess,635126
Malibu Doja,635426
Fiery Pa,635826
Confident Kiera,636226
Fast Fit Mollie,637226
Annadown Jet,637426
Assynt,637726
Beautys Alikat,637826
Kingsley Pearl,638326
Kingdom Kid,638526
Miss Show Off,638626
Ravestock Buck,639026
Caseys Jake,639126
Holt Mill Freya,639426
Swift Enjoy,639526
Ballymac Addie,639726
Fine By Me,639826
Sober Flower,640126
Droopys Extragud,640226
Gurtnara Jax,640426
Hotshotoftequila,640526
Father Tom,640626
Private Kevin,640726
Longrange Abaigh,640826
All About Rosie,641263
Bedrock Blaze,641026
Harlequin Cookie,641226
Catley Montaza,641426
Ivy Hill Sancho,641626
Blue Banana,642026
Droopys Glam,642426
Wraysbury Star,642526
Tetra Kenny,642726
Dynamic Force,642926
Magical Gus,643026
Candolim Spice,643126
Drumdoit Bono,643626
Epic Angel,644126
Beechview Bale,644526
Saunders Molly,644626
Neon Drifter,644726
Wellmells Girl,644826
Coppice Aunt Pol,645226
Timeless Times,645526
No Dont Panic,646126
Whitehills Storm,646526
Yougo Freddie,646926
Culdee Racer,647026
Missouri,647326
Fireman,647926
Mansy,648626
Superb Morning,648926
Amka Phantom,649226
Amka Patch,649526
Romeo Ability,650526
Strike It Lola,651126
Ballyea Prince,651426
Ladys Man,652026
Tommys Luna,652326
You Kidding Me,652726
Underground Sam,653026
Unlikely Biscuit,653126
Greenmount Hoffa,653326
Zenith Wonder,653426
Fire Song,654326
Romeo Tribute,654626
Bombay Magnetism,654726
Devon Ruth,654826
Autumn Fleadh,655026
Swift Unite,655726
Daraghs Book,400027
Centurion May,401027
Forgotten Girl,401427
Bryanvale Pam,402027
Ding Aston,402527
Strides Duchess,403027
Moorlands Ciaran,403327
Post For Two,403727
Forward Thinker,403927
Poor Amy,404427
Hollyoak Dino,404727
Hold Fire,404827
Cals Bet,405227
Helenas Sailor,405527
Mandys Surprise,405727
Aghaburren Eoin,406427
Headford Dream,407027
Droopys Nollaig,407927
Peteles Chick,409327
Idemilliesdream,409427
Yorkshire Rumble,409827
Melodys Midnight,410127
Millridge Prince,410227
Droopys Conley,410327
Darket Bandit,410427
Fagans Hi Ace,410627
Farley Jazz,411527
Holycross Ben,411727
Lil Samson,411927
Jackamo,412327
Graigues Leo,412427
Cancun Millie,412527
Scotswood Road,412627
Cluxtons Free,412727
Neon Burning,413127
Faithful Pearl,413227
Beas Joy,413727
Nadurra Blue Jay,413827
Princess Jetta,414027
Chaotic Star,414327
Billy Moss,414727
Blissful Rambler,414827
Hattys Haste,415127
Motor Bar Escape,415927
Toystory King,416127
Cloheena Rocco,416827
Mosca Flyer,417427
Droopys Aldrich,417627
Sneezys Dippy,108737
Leamaneigh Rose,418427
Tullymurry Lexus,418627
Port Legend,419327
Target Comet,419427
Darbystown Lin,419527
Tyreler George,420027
Holycross Martin,420227
Kilronan Lady,420327
Ramps,420427
Dromana Diva,420627
Natty Bumppo,110873
Nickys Love,421227
Clerihan Blackie,421327
Wraysbury Regal,421527
Swift Carey,421627
Ballymac Drumm,421927
Nanas Queen,422227
Coologue Smokey,422827
Hypnotic Rhyme,423327
Kilkenny Dansili,424127
Rockview Ace,424827
Go On Kenny,424927
Mustang Blitz,425027
Global Remedy,426427
Amazing Dawn,427227
Hollyoak Ivy,427327
Kilnamack Sarah,427427
Romeo Run Riot,427527
Ilewin Aggen,428027
Seathwaite Judge,429027
Piercestown Cath,429327
Dirty Deed,113474
Gateway Kirsty,430627
Ballymac Fillo,431127
Charleys Angel,431227
Jobdonejen,431527
Impact Jac,431927
Slaneyside Lohan,432227
Salacres Prince,432427
Sugar Bear,432627
Ballyshonin Mitz,432727
Teddy Fu Fu,432827
Mikes Student,111372
Jura Jacaroo,433727
Swift Liverpool,433927
Swift Sissoko,434727
Bonville Buddy,434927
Whiteys Primrose,435327
Brackenstone Ann,435627
Right Thing,436027
Flamingo Blue,436227
Indalo Rayvin,436827
Pennys Python,437727
Jammie Jamie,438227
There U Go,438327
Salems Classic,438527
Wellfield Holly,438627
Zero Two,107686
Glenadda Dreamer,438827
Tyrur Ashleigh,438927
Right So Chicken,439427
Ballymac Cameo,102262
Gambles Grange,439727
Boss Champ,439927
Ferryforth Brian,440427
Great Soprano,441127
Mozo Girl,441627
Rising Spyro,441927
Skip Free,442227
Toosey Snapper,442327
Glynnscross Sam,442827
On Benefits,443427
Zoos Euphoria,443727
Capla Ruby,443827
Jaytee Valencia,443927
Queenies Wee One,444127
Ellas Lass,444827
Salems Loreto,444927
Bit View Gorm,445027
Trumpers Dobby,445127
Strike The Line,445427
